model_id,k_fold,frac_val,val_best_acc,val_best_auc,val_best_sp,val_best_sn,val_avg_acc,val_avg_auc,val_avg_sp,val_avg_sn,train_best_acc,train_best_auc,train_best_sp,train_best_sn,train_avg_acc,train_avg_auc,train_avg_sp,train_avg_sn,host_name,is_inception,optim,lr,epochs,double_img,output_tab,backbone,feature_extract,early_start
69d5cf8fd5bd4af2a52b09c9cdeff09b,,0.2,0.8726114649681529,0.8009204857030943,1.0,0.8695652173913043,0.7843312101910829,0.7113924794359577,0.8875675675675674,0.5352173913043479,0.8668885191347754,0.796165733050029,0.9907834101382488,0.6407185628742516,0.8162562396006655,0.7202087530009106,0.9364055299539172,0.5040119760479042,magneto,False,ranger,0.01,100.0,0.0,,shuffle,False,100.0
ecc4a0e5e8634c278fb887218192f479,,0.2,0.7770700636942676,0.7076968272620447,1.0,0.8478260869565217,0.7117834394904462,0.5497796709753231,0.9410810810810812,0.1584782608695652,0.8153078202995009,0.6916098678219598,1.0,0.4131736526946107,0.7342762063227954,0.5427807058693673,0.9738248847926266,0.1117365269461077,magneto,False,adam,0.01,100.0,0.0,,shuffle,False,100.0
edae5156f9424c9fb2a9829a7da3cff5,,0.2,0.8343949044585988,0.7776145710928319,1.0,0.782608695652174,0.7685350318471339,0.6943018018018019,0.8736036036036036,0.515,0.9384359400998336,0.9094828775628468,0.9815668202764976,0.844311377245509,0.8641597337770384,0.7977676674301167,0.9472119815668202,0.6483233532934133,magneto,False,sgd,0.01,100.0,0.0,,shuffle,False,100.0
b4f61451fed94ad0a29387f3e785f8be,,0.2,0.802547770700637,0.7386408147277712,1.0,0.9130434782608696,0.7156687898089171,0.5713679984332157,0.9199099099099098,0.2228260869565217,0.8119800332778703,0.689305720356522,1.0,0.4131736526946107,0.7436106489184695,0.5653239603741824,0.9666359447004608,0.1640119760479041,magneto,False,adam,0.01,100.0,0.0,,shuffle,False,100.0
e1f1c35e5c1e42ebab8da48dd3fe97a1,,0.2,0.8152866242038217,0.7641010575793185,1.0,1.0,0.7324840764331212,0.6408636897767331,0.8621621621621622,0.4195652173913042,0.8435940099833611,0.7535597008747482,0.9723502304147466,0.5508982035928144,0.7806821963394341,0.6528444493501476,0.940599078341014,0.3650898203592815,magneto,False,radam,0.01,100.0,0.0,,shuffle,False,100.0
757c3177b57143ed8794f7d847a40665,,0.2,0.8343949044585988,0.7738934586760673,1.0,0.8695652173913043,0.7794267515923567,0.6963396004700351,0.897027027027027,0.4956521739130434,0.8768718801996672,0.8042302491790613,0.9907834101382488,0.6646706586826348,0.8149417637271215,0.7155594801181047,0.93926267281106,0.4918562874251497,magneto,False,ranger,0.01,100.0,0.0,,shuffle,False,100.0
83f758e0b3fb44ff86556a0539bfe615,,0.2,0.8407643312101911,0.8255973364669016,0.981981981981982,0.8043478260869565,0.772420382165605,0.7030963572267918,0.8705405405405406,0.5356521739130435,0.9301164725457572,0.9055644471425812,0.9907834101382488,0.8502994011976048,0.8673544093178036,0.8017110709456662,0.9494700460829492,0.6539520958083833,magneto,False,sgd,0.01,100.0,0.0,,shuffle,False,100.0
f2e2fc4a7ba9415fa481ecf3aad3c16c,,0.2,0.7707006369426752,0.704171562867215,1.0,0.7608695652173914,0.7015286624203823,0.539090285938112,0.9314414414414416,0.1467391304347826,0.7986688851913478,0.6598278098181517,1.0,0.3473053892215569,0.7324292845257904,0.5355892822649632,0.978663594470046,0.0925149700598802,magneto,False,adam,0.01,100.0,0.0,,shuffle,False,100.0
234f9db8ef56430393e6699ee25bc650,,0.2,0.8407643312101911,0.7731100665883275,1.0,0.8260869565217391,0.7475796178343949,0.6626782216999608,0.8677477477477475,0.4576086956521739,0.848585690515807,0.768067551532879,0.9608294930875576,0.5868263473053892,0.7884692179700501,0.6684589116697481,0.938594470046083,0.3983233532934132,magneto,False,radam,0.01,100.0,0.0,,shuffle,False,100.0
2c45e42406e74b9e97bc7b6470e55c42,,0.2,0.821656050955414,0.7974931453192323,0.990990990990991,0.8043478260869565,0.7729936305732485,0.6973913043478261,0.88,0.5147826086956522,0.8618968386023295,0.8012293385579072,0.988479262672811,0.6646706586826348,0.8182029950083195,0.723288101216921,0.9369354838709678,0.5096407185628742,magneto,False,ranger,0.01,100.0,0.0,,shuffle,False,100.0
4220f74ef5854b4183d4277e9780969c,,0.2,0.8471337579617835,0.8001370936153545,1.0,0.9347826086956522,0.7689808917197452,0.7095113591852723,0.853153153153153,0.5658695652173914,0.9367720465890184,0.9101727420734568,0.9746543778801844,0.8622754491017964,0.8670216306156406,0.8145952564916251,0.9326036866359446,0.6965868263473055,magneto,False,sgd,0.01,100.0,0.0,,regnet16,False,100.0
a202fadd3b154bea8c58a35f9099bd5f,,0.2,0.713375796178344,0.5584606345475911,1.0,0.6304347826086957,0.7043949044585989,0.50114473168821,0.992072072072072,0.0102173913043478,0.7221297836938436,0.5105894202378652,1.0,0.0958083832335329,0.7206821963394343,0.4997713099147327,0.9970276497695854,0.0025149700598802,magneto,False,adam,0.01,100.0,0.0,,regnet16,False,100.0
9f91f4be77ec416da532ac3940df8281,,0.2,0.821656050955414,0.7558754406580493,1.0,0.9565217391304348,0.7519745222929938,0.662794751273012,0.8781981981981982,0.447391304347826,0.8369384359400999,0.7530836943624273,0.9700460829493088,0.6167664670658682,0.7877703826955076,0.6751585998509892,0.9286405529953916,0.4216766467065868,magneto,False,ranger,0.01,100.0,0.0,,regnet16,False,100.0
a8345de2fd6d448ab343c478c7e43d9f,,0.2,0.7770700636942676,0.6699960830395613,1.0,0.6521739130434783,0.7015286624203821,0.5644868781825303,0.8954954954954953,0.2334782608695652,0.7970049916805325,0.6752531802753938,0.9907834101382488,0.4311377245508982,0.7496173044925126,0.5971672783465327,0.9403225806451614,0.2540119760479042,magneto,False,radam,0.01,100.0,0.0,,regnet16,False,100.0
f9f39b375c404773b84aea8a049037ab,,0.2,0.8662420382165605,0.8181551116333724,1.0,0.9130434782608696,0.7759235668789809,0.7093292205248727,0.8701801801801803,0.5484782608695652,0.9384359400998336,0.9186925687794916,0.9861751152073732,0.874251497005988,0.8693178036605658,0.8157983112116781,0.9362672811059906,0.6953293413173653,magneto,False,sgd,0.01,100.0,0.0,,regnet16,False,100.0
39d45496e2dd43979311272e91b705e1,,0.2,0.713375796178344,0.5108695652173914,1.0,0.1739130434782608,0.7057961783439493,0.4998443008225617,0.9972972972972974,0.002391304347826,0.7221297836938436,0.5,1.0,0.1017964071856287,0.7213311148086524,0.4998706504042606,0.9983640552995392,0.001377245508982,magneto,False,adam,0.01,100.0,0.0,,regnet16,False,100.0
10c90f4a5b164ab196935d2ee15b7fa6,,0.2,0.8152866242038217,0.7569526047786916,1.0,0.782608695652174,0.7501273885350321,0.6533411672542107,0.8871171171171168,0.4195652173913043,0.8352745424292846,0.7662187146444439,0.956221198156682,0.6107784431137725,0.7932945091514145,0.6859460112033997,0.9275806451612904,0.444311377245509,magneto,False,ranger,0.01,100.0,0.0,,regnet16,False,100.0
8ee3f4beaf1a43459e1cd62c672d561b,,0.2,0.7324840764331211,0.6119271445358401,1.0,0.8913043478260869,0.6996815286624205,0.5191343517430473,0.9552252252252252,0.0830434782608695,0.7587354409317804,0.593497337122989,1.0,0.311377245508982,0.7260399334442595,0.5279050884406302,0.97389400921659,0.0819161676646706,magneto,False,radam,0.01,100.0,0.0,,regnet16,False,100.0
4752a96410494b0c98bee5d2e743c3ad,,0.2,0.8152866242038217,0.7738934586760673,1.0,0.8913043478260869,0.7487261146496814,0.6620887191539364,0.8713513513513511,0.4528260869565217,0.8386023294509152,0.7606928999144568,0.9654377880184332,0.592814371257485,0.7948086522462563,0.6901625320786997,0.9257142857142858,0.4546107784431138,magneto,False,ranger,0.01,100.0,0.0,,regnet16,False,100.0
efe7814e424d4ffabfca47df63fb8488,,0.2,0.7070063694267517,0.5,1.0,0.0434782608695652,0.7063057324840767,0.4996318057187622,0.9988288288288288,0.0004347826086956,0.7237936772046589,0.5108032782361543,1.0,0.1137724550898203,0.7216139767054911,0.500269116145589,0.9985023041474654,0.0020359281437125,magneto,False,adam,0.01,100.0,0.0,,regnet16,False,100.0
ab86296bd86848c98259ba99c36b043f,,0.2,0.7643312101910829,0.6946729338033686,1.0,0.8695652173913043,0.6870700636942675,0.557698785742264,0.8701801801801801,0.2452173913043478,0.78369384359401,0.6547504070200612,1.0,0.3832335329341317,0.7439767054908488,0.5807918264852783,0.9481105990783412,0.2134730538922156,magneto,False,radam,0.01,100.0,0.0,,regnet16,False,100.0
bb907d9acd3d4d56b6a7166a35d62cf2,,0.2,0.8662420382165605,0.8054249902075988,1.0,0.8478260869565217,0.7665605095541401,0.7021347434390912,0.8577477477477479,0.5465217391304348,0.9367720465890184,0.9120146803167858,0.9700460829493088,0.8562874251497006,0.8631613976705491,0.8089753442423907,0.9309447004608294,0.6870059880239523,magneto,False,sgd,0.01,100.0,0.0,,regnet16,False,100.0
6203c8f3aba648a59438518a810476e2,,0.2,0.7261146496815287,0.5389737563650606,1.0,0.6086956521739131,0.7032484076433124,0.4998247160203681,0.9911711711711714,0.0084782608695652,0.7221297836938436,0.5087474819945362,1.0,0.0778443113772455,0.7215474209650584,0.5000204199895141,0.9986635944700462,0.001377245508982,magneto,False,adam,0.01,100.0,0.0,,regnet16,False,100.0
0f53ecb6d3cd43b7811ae8feebeb74b0,,0.2,0.7261146496815287,0.6039952996474736,1.0,0.4782608695652174,0.7020382165605096,0.5025332941637289,0.9844144144144144,0.0206521739130434,0.7354409317803661,0.5679033637793537,1.0,0.2994011976047904,0.7213311148086524,0.5032229780071195,0.9941705069124426,0.0122754491017964,magneto,False,radam,0.01,100.0,0.0,,regnet16,False,100.0
4489bd0f786849a1bed1af1880d3743a,,0.2,0.8152866242038217,0.7648844496670583,1.0,0.8043478260869565,0.7454777070063693,0.6475068546807679,0.8841441441441441,0.4108695652173912,0.8336106489184693,0.7558569496950799,0.9585253456221198,0.5808383233532934,0.7923793677204658,0.6844098209111731,0.927442396313364,0.441377245508982,magneto,False,ranger,0.01,100.0,0.0,,regnet16,False,100.0
7ab3867afdb541c7995c3fb0b3509418,,0.2,0.8535031847133758,0.8120838229533882,1.0,0.8695652173913043,0.7678980891719744,0.7077908343125735,0.8529729729729729,0.562608695652174,0.9384359400998336,0.915698556803444,0.976958525345622,0.8682634730538922,0.8671713810316137,0.8151225889235357,0.9322811059907836,0.6979640718562875,magneto,False,sgd,0.01,100.0,0.0,,regnet16,False,100.0
b3108b62d3a04449b363e24a616289b4,,0.2,0.89171974522293,0.8343125734430082,1.0,0.9347826086956522,0.7787898089171975,0.719376224050137,0.8628828828828832,0.5758695652173913,0.9417637271214644,0.9173128397582716,0.9746543778801844,0.8682634730538922,0.8799667221297837,0.8311287563122604,0.9410599078341012,0.7211976047904192,magneto,False,sgd,0.01,100.0,0.0,,regnet32,False,100.0
0adf06c434454e04ac453d8424a332ba,,0.2,0.8089171974522293,0.7502937720329025,1.0,0.9130434782608696,0.7493630573248409,0.6558558558558559,0.8817117117117115,0.43,0.826955074875208,0.7475647782775464,0.9631336405529954,0.5688622754491018,0.7892013311148086,0.6773834818841579,0.929078341013825,0.425688622754491,magneto,False,ranger,0.01,100.0,0.0,,regnet32,False,100.0
d9a332cff98d46c190bf39e7409bf831,,0.2,0.7197452229299364,0.6313160987074031,1.0,0.5869565217391305,0.7024840764331212,0.5031032119075597,0.9846846846846848,0.0215217391304347,0.7504159733777038,0.60706697204669,1.0,0.3293413173652694,0.7222795341098172,0.5038796600347691,0.995483870967742,0.0122754491017964,magneto,False,radam,0.01,100.0,0.0,,regnet32,False,100.0
b4082a306f024e67bd30382817efb12e,,0.2,0.7324840764331211,0.6008617312965139,1.0,0.7391304347826086,0.7012101910828028,0.5036662749706228,0.9808108108108108,0.0265217391304347,0.7254575707154742,0.5177295179226801,1.0,0.0658682634730539,0.7207820299500831,0.5003009188995282,0.996589861751152,0.0040119760479041,magneto,False,adam,0.01,100.0,0.0,,regnet32,False,100.0
f7c4fc2c00cc4928be9a675f622477e1,,0.2,0.821656050955414,0.7558754406580493,1.0,0.8913043478260869,0.7470063694267517,0.6530434782608697,0.88,0.4260869565217392,0.8386023294509152,0.7629970473798946,0.967741935483871,0.6107784431137725,0.7890682196339435,0.6779359943707055,0.9280875576036868,0.4277844311377246,magneto,False,ranger,0.01,100.0,0.0,,regnet32,False,100.0
cf7ae2ba29444807b62c63e4f0c6f47f,,0.2,0.8471337579617835,0.8038582060321191,0.990990990990991,0.8913043478260869,0.7785987261146496,0.7181590285938113,0.8641441441441441,0.5721739130434783,0.9434276206322796,0.9239907282209774,0.9746543778801844,0.8802395209580839,0.8828452579034941,0.8349085239658932,0.9428110599078342,0.7270059880239522,magneto,False,sgd,0.01,100.0,0.0,,regnet32,False,100.0
eeb3aa9b2423471da8f0970196355f72,,0.2,0.7707006369426752,0.6901684292988641,1.0,0.8695652173913043,0.6917834394904457,0.5705160595377986,0.8634234234234232,0.2776086956521739,0.7970049916805325,0.6858426005132592,0.9953917050691244,0.4431137724550898,0.753361064891847,0.6036459339385745,0.9406451612903228,0.2666467065868263,magneto,False,radam,0.01,100.0,0.0,,regnet32,False,100.0
461ff46fc5e64bf6b578e12575ec859e,,0.2,0.7070063694267517,0.5100861731296514,1.0,0.1304347826086956,0.704203821656051,0.4993546807677242,0.994144144144144,0.0045652173913043,0.7221297836938436,0.5110516294599741,1.0,0.0359281437125748,0.7214143094841932,0.5000571897679297,0.9983179723502305,0.0017964071856287,magneto,False,adam,0.01,100.0,0.0,,regnet32,False,100.0
b878dc7de59a44fdb679818cc42aded5,,0.2,0.8407643312101911,0.8110066588327457,0.981981981981982,0.8913043478260869,0.7807643312101912,0.7218546807677244,0.8641441441441442,0.5795652173913044,0.9484193011647256,0.931820690416402,0.9815668202764976,0.8982035928143712,0.8806489184692181,0.8337745936698034,0.9392857142857144,0.7282634730538922,magneto,False,sgd,0.01,100.0,0.0,,regnet32,False,100.0
61d9aca0051d4718b64d8bd90089ea3c,,0.2,0.7770700636942676,0.7150411280846063,1.0,0.9782608695652174,0.6948407643312103,0.5419986290638464,0.9111711711711712,0.1728260869565217,0.778702163061564,0.6628080245039875,1.0,0.4131736526946107,0.739234608985025,0.5684276608074175,0.9529032258064518,0.1839520958083832,magneto,False,radam,0.01,100.0,0.0,,regnet32,False,100.0
5c5660254b9648c4b9900f7fe17c2279,,0.2,0.7961783439490446,0.7386408147277712,1.0,0.717391304347826,0.7276433121019109,0.619554445750098,0.8806306306306307,0.3584782608695652,0.8202995008319468,0.7319048538866967,0.9746543778801844,0.5389221556886228,0.7782861896838604,0.6571533430834186,0.929815668202765,0.3844910179640718,magneto,False,ranger,0.01,100.0,0.0,,regnet32,False,100.0
dec44a856326413ebd514039d074350d,,0.2,0.713375796178344,0.531825303564434,1.0,0.7391304347826086,0.7029299363057325,0.5002996474735606,0.9897297297297296,0.0108695652173913,0.7271214642262895,0.5220963602748421,1.0,0.1017964071856287,0.7213643926788689,0.501164629266812,0.996820276497696,0.0055089820359281,magneto,False,adam,0.01,100.0,0.0,,regnet32,False,100.0
1b889c3a44be495cadaa64e9d6a189aa,,0.2,0.8598726114649682,0.8308852330591462,0.990990990990991,0.8913043478260869,0.7828025477707006,0.7230415197806501,0.8673873873873874,0.578695652173913,0.951747088186356,0.937118849857888,0.97926267281106,0.9041916167664672,0.8832945091514142,0.8360668754656584,0.9423732718894008,0.7297604790419163,magneto,False,sgd,0.01,100.0,0.0,,regnet32,False,100.0
7c61185226bb4ccfa6da5c480ea347f3,,0.2,0.8152866242038217,0.767822169996083,1.0,0.9782608695652174,0.7384713375796177,0.6460526831179004,0.8692792792792794,0.4228260869565216,0.8286189683860233,0.7581541985154117,0.9700460829493088,0.6107784431137725,0.7917138103161397,0.6826596346477553,0.9281336405529954,0.437185628742515,magneto,False,ranger,0.01,100.0,0.0,,regnet32,False,100.0
04deb432ff504aee83a507d92bc5fc5a,,0.2,0.713375796178344,0.5108695652173914,1.0,0.5434782608695652,0.7040764331210192,0.499837446141794,0.993153153153153,0.0065217391304347,0.7237936772046589,0.5050636055078782,1.0,0.0239520958083832,0.7215307820299504,0.4999352217224537,0.9987327188940092,0.0011377245508982,magneto,False,adam,0.01,100.0,0.0,,regnet32,False,100.0
dd06f4aeda0d4cb685a545d8cf163d5b,,0.2,0.7579617834394905,0.663337250293772,1.0,0.6956521739130435,0.6945859872611466,0.5525117508813162,0.8956756756756755,0.2093478260869565,0.7986688851913478,0.6819310687380998,1.0,0.4311377245508982,0.7494009983361066,0.5946782471922514,0.9429493087557606,0.2464071856287424,magneto,False,radam,0.01,100.0,0.0,,regnet32,False,100.0
9bcaf27fbad545b699f5a9ff27780fc0,,0.2,0.8280254777070064,0.7967097532314923,1.0,0.8478260869565217,0.7813375796178346,0.724042303172738,0.8624324324324323,0.5856521739130434,0.9900166389351082,0.9875617428736996,1.0,0.9820359281437124,0.9299001663893512,0.8989863130881096,0.9685714285714286,0.8294011976047904,magneto,False,sgd,0.01,100.0,1.0,,regnet,False,100.0
2e5992a0c1ec409893483f0d1c5666f8,,0.2,0.7070063694267517,0.5063650607128869,1.0,0.0217391304347826,0.7069426751592358,0.5000822561692126,0.9997297297297296,0.0004347826086956,0.7221297836938436,0.5004484119318966,1.0,0.0538922155688622,0.7218968386023294,0.500004484119319,0.9994700460829492,0.0005389221556886,magneto,False,adam,0.01,100.0,1.0,,regnet,False,100.0
d869f619d46d495ea79f54de9dde7d8c,,0.2,0.8152866242038217,0.7749706227967097,1.0,0.8913043478260869,0.7498726114649682,0.6694555424990208,0.8636936936936938,0.4752173913043478,0.8386023294509152,0.7701302464196031,1.0,0.6347305389221557,0.7965890183028289,0.6890191506388145,0.9311520737327188,0.4468862275449101,magneto,False,ranger,0.01,100.0,1.0,,regnet,False,100.0
58ab2622d1844bd6b8b342b885bee5f4,,0.2,0.7070063694267517,0.6040932236584411,1.0,0.8478260869565217,0.7031847133757964,0.501307285546416,0.988918918918919,0.013695652173913,0.7254575707154742,0.5354590358453599,1.0,0.1077844311377245,0.7218469217970054,0.5011487623830679,0.997926267281106,0.0043712574850299,magneto,False,radam,0.01,100.0,1.0,,regnet,False,100.0
a2029267f7a2483eb85991cb8a1097c3,,0.2,0.8535031847133758,0.8128672150411281,1.0,0.8478260869565217,0.796687898089172,0.7428544849197024,0.8728828828828828,0.6128260869565219,0.978369384359401,0.9728193382819612,1.0,0.9640718562874252,0.9296339434276208,0.8993177239990068,0.967557603686636,0.8310778443113773,magneto,False,sgd,0.01,100.0,1.0,,regnet,False,100.0
a80569f908b949a2ab5dafb6252a698b,,0.2,0.713375796178344,0.5127301214257736,1.0,0.0434782608695652,0.7069426751592357,0.5002095573834704,0.9995495495495496,0.0008695652173913,0.7337770382695508,0.5393774662656254,1.0,0.1017964071856287,0.7219966722129786,0.5004235768095147,0.9991705069124424,0.0016766467065868,magneto,False,radam,0.01,100.0,1.0,,regnet,False,100.0
018d1950c02d43bca94b81e79e753c32,,0.2,0.7070063694267517,0.5063650607128869,1.0,0.0217391304347826,0.7017197452229301,0.496388562475519,0.9923423423423424,0.0004347826086956,0.7221297836938436,0.5004484119318966,1.0,0.0538922155688622,0.7218801996672215,0.4999929633819918,0.9994470046082948,0.0005389221556886,magneto,False,adam,0.01,100.0,1.0,,regnet,False,100.0
a6535275e5004543a473583ef4d1d915,,0.2,0.8343949044585988,0.786623580101841,1.0,0.782608695652174,0.7603184713375797,0.661439482961222,0.9002702702702705,0.4226086956521739,0.848585690515807,0.782803057479511,1.0,0.6347305389221557,0.792529118136439,0.6770352382792021,0.9370046082949308,0.4170658682634729,magneto,False,ranger,0.01,100.0,1.0,,regnet,False,100.0
d7072e39fbc0477fb62374d7a27dbcf5,,0.2,0.7324840764331211,0.6580493537015276,1.0,0.8913043478260869,0.7005732484076433,0.5086261261261261,0.9722522522522522,0.045,0.7321131447587355,0.5462761113717266,1.0,0.1616766467065868,0.7208818635607323,0.5039434035155496,0.9922580645161292,0.01562874251497,magneto,False,radam,0.01,100.0,1.0,,regnet,False,100.0
d3e42539eea44d4d83396b24c71817bc,,0.2,0.7197452229299364,0.5217391304347826,1.0,0.0434782608695652,0.7070063694267518,0.5005728554641599,0.9991891891891892,0.0019565217391304,0.7237936772046589,0.5062156792405972,1.0,0.0718562874251497,0.7212146422628953,0.4998452633902701,0.9981336405529956,0.0015568862275449,magneto,False,adam,0.01,100.0,1.0,,regnet,False,100.0
7d3fad27da8a449780e267c942da1f4f,,0.2,0.8407643312101911,0.8102232667450058,1.0,0.8478260869565217,0.7838853503184714,0.7246347434390912,0.8677477477477477,0.5815217391304348,0.978369384359401,0.9721294737713512,1.0,0.9580838323353292,0.9292013311148088,0.8986682165622674,0.9673963133640554,0.8299401197604793,magneto,False,sgd,0.01,100.0,1.0,,regnet,False,100.0
f245ac53bd2b48acb645b5f17748496e,,0.2,0.8407643312101911,0.7611633372502938,1.0,0.8260869565217391,0.7614012738853504,0.6648149236192715,0.898108108108108,0.4315217391304347,0.848585690515807,0.7699094897762079,1.0,0.6107784431137725,0.8010316139767055,0.6870114379535858,0.943663594470046,0.4303592814371257,magneto,False,ranger,0.01,100.0,1.0,,regnet,False,100.0
5bfccc17adfe4df4942f89dfc128b287,,0.2,0.8407643312101911,0.7585193889541716,1.0,0.8478260869565217,0.761656050955414,0.6676047786917352,0.8947747747747746,0.4404347826086958,0.8602329450915142,0.8026090675791275,1.0,0.6766467065868264,0.8097670549084859,0.7092688815916555,0.935483870967742,0.4830538922155687,magneto,False,ranger,0.01,100.0,1.0,,regnet,False,100.0
affc4f62d8174114b580d2b7db422a4c,,0.2,0.713375796178344,0.5108695652173914,1.0,0.0652173913043478,0.70687898089172,0.5001645123384254,0.9994594594594594,0.0008695652173913,0.7221297836938436,0.5006898645106101,1.0,0.0538922155688622,0.7218469217970052,0.4999883412897707,0.9993778801843318,0.0005988023952095,magneto,False,adam,0.01,100.0,1.0,,regnet,False,100.0
20b523936315496b9de9b92e5c7a3601,,0.2,0.8343949044585988,0.7903446925186056,1.0,0.7608695652173914,0.7795541401273886,0.721253427340384,0.8620720720720719,0.5804347826086957,0.978369384359401,0.9721294737713512,1.0,0.9580838323353292,0.9290016638935108,0.8977563536521429,0.9680875576036868,0.8274251497005989,magneto,False,sgd,0.01,100.0,1.0,,regnet,False,100.0
6e027fa97b2d40e5874b6f4ba15cf7b4,,0.2,0.713375796178344,0.5510184097140619,1.0,0.5434782608695652,0.7041401273885353,0.5007735996866431,0.991981981981982,0.0095652173913043,0.7304492512479202,0.5524986892574298,1.0,0.155688622754491,0.7218801996672215,0.5009507712685228,0.9982488479262672,0.0036526946107784,magneto,False,radam,0.01,100.0,1.0,,regnet,False,100.0
a3326f3b6d7e431d8963c8d0c8deca55,,0.2,0.8471337579617835,0.8128672150411281,1.0,0.9130434782608696,0.7938216560509556,0.7325528789659225,0.8805405405405405,0.5845652173913042,0.9833610648918468,0.9774276332128372,0.9953917050691244,0.9640718562874252,0.932828618968386,0.9043847098429868,0.968410138248848,0.8403592814371257,magneto,False,sgd,0.01,100.0,1.0,,regnet16,False,100.0
e8d89e9639cb4b33be14e63821bc590a,,0.2,0.8471337579617835,0.7738934586760673,1.0,0.8043478260869565,0.759108280254777,0.6731227967097533,0.8808108108108107,0.4654347826086957,0.8452579034941764,0.7715168740859295,0.9930875576036866,0.6167664670658682,0.7985191347753742,0.6864690664753443,0.9386866359447006,0.434251497005988,magneto,False,ranger,0.01,100.0,1.0,,regnet16,False,100.0
f36c5f7685be4efb9b35ed60236df8de,,0.2,0.713375796178344,0.5108695652173914,1.0,0.4565217391304347,0.7022929936305735,0.4982579318448884,0.9910810810810812,0.0054347826086956,0.7221297836938436,0.5089613399928254,1.0,0.1077844311377245,0.7216139767054911,0.4999928254090896,0.9988479262672812,0.0011377245508982,magneto,False,adam,0.01,100.0,1.0,,regnet16,False,100.0
e6686d1dca27458e9be638e493488c8c,,0.2,0.7197452229299364,0.5872502937720329,1.0,0.6739130434782609,0.7040764331210192,0.5020015667841755,0.99009009009009,0.0139130434782608,0.7271214642262895,0.5145078506581308,1.0,0.0538922155688622,0.7213643926788688,0.5004094345870471,0.9977649769585254,0.0030538922155688,magneto,False,radam,0.01,100.0,1.0,,regnet16,False,100.0
50e29be30f5d4bb8bf24af8240b7831a,,0.2,0.8726114649681529,0.8027810419114767,1.0,0.8260869565217391,0.800764331210191,0.737717391304348,0.89,0.5854347826086956,0.9833610648918468,0.978117497723447,0.9953917050691244,0.9700598802395208,0.9318968386023294,0.903592193493198,0.967304147465438,0.8398802395209579,magneto,False,sgd,0.01,100.0,1.0,,regnet16,False,100.0
9d89c47f0d49416ead2716cad10243f7,,0.2,0.7070063694267517,0.5,1.0,0.0,0.7070063694267518,0.5,1.0,0.0,0.7221297836938436,0.5218687049863406,1.0,0.0898203592814371,0.7220299500831948,0.5002624244598362,0.9994470046082948,0.0010778443113772,magneto,False,adam,0.01,100.0,1.0,,regnet16,False,100.0
804b3731954b439fa12fdf18894a5654,,0.2,0.8407643312101911,0.772816294555425,1.0,0.717391304347826,0.7484713375796178,0.6407128867998435,0.9009909909909912,0.3804347826086956,0.8552412645590682,0.7892532906537156,0.9953917050691244,0.6407185628742516,0.791064891846922,0.6751188636551781,0.9361059907834104,0.4141317365269461,magneto,False,ranger,0.01,100.0,1.0,,regnet16,False,100.0
3138e2dbb60342d0b106a262349a191d,,0.2,0.713375796178344,0.5201723462593028,1.0,0.391304347826087,0.7035668789808919,0.4996043869956914,0.992252252252252,0.0069565217391304,0.7371048252911814,0.5619429344076823,1.0,0.1676646706586826,0.7216638935108155,0.5007825823008362,0.9979723502304148,0.0035928143712574,magneto,False,radam,0.01,100.0,1.0,,regnet16,False,100.0
e1e57e7dd1724d5a98cf74cd4e3abc85,,0.2,0.8471337579617835,0.7982765374069721,1.0,0.782608695652174,0.7935031847133761,0.727171954563259,0.8873873873873873,0.5669565217391305,0.9833610648918468,0.979269571456166,0.9953917050691244,0.9700598802395208,0.932479201331115,0.9034980959739508,0.9687327188940094,0.8382634730538921,magneto,False,sgd,0.01,100.0,1.0,,regnet16,False,100.0
5742c15c3a864f3094b293b510f34f54,,0.2,0.821656050955414,0.7465726596161377,1.0,0.8260869565217391,0.7326751592356687,0.6339972581276929,0.8723423423423422,0.3956521739130434,0.8419301164725458,0.7675984436656641,0.9861751152073732,0.6526946107784432,0.7842096505823628,0.665472764149121,0.9327419354838712,0.3982035928143712,magneto,False,ranger,0.01,100.0,1.0,,regnet16,False,100.0
2d53f4b1f9074659ba1d3dc25979d8bc,,0.2,0.7261146496815287,0.6572659616137877,1.0,0.5869565217391305,0.6984076433121019,0.5118047395221308,0.9625225225225224,0.0610869565217391,0.7420965058236273,0.6024586771158145,1.0,0.3293413173652694,0.720532445923461,0.5140715803416208,0.9788018433179724,0.0493413173652694,magneto,False,radam,0.01,100.0,1.0,,regnet16,False,100.0
af0eeb34d0e441e5a5938d3bb6500f99,,0.2,0.713375796178344,0.5108695652173914,1.0,0.217391304347826,0.7048407643312103,0.4994232275754015,0.9955855855855856,0.0032608695652173,0.7221297836938436,0.5,1.0,0.0658682634730539,0.7217637271214644,0.499949156985568,0.9992396313364056,0.0006586826347305,magneto,False,adam,0.01,100.0,1.0,,regnet16,False,100.0
4a1f94d4bd96492b806003fb20d253ee,,0.2,0.8662420382165605,0.813650607128868,1.0,0.8043478260869565,0.802738853503185,0.7446513905209556,0.8849549549549549,0.6043478260869566,0.9816971713810316,0.978117497723447,0.9953917050691244,0.9700598802395208,0.933926788685524,0.905771337509313,0.969147465437788,0.8423952095808382,magneto,False,sgd,0.01,100.0,1.0,,regnet16,False,100.0
